src,dst,time_s_2018,distance_km_2018,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km
88.0,40.0,2929,33.944,3480.0,31.694,551.0,-2.2500000000000036
89.0,1.0,1208,20.783,1447.0,20.896,239.0,0.11299999999999955
89.0,2.0,556,7.71,550.0,8.0,-6.0,0.29000000000000004
89.0,3.0,2102,38.475,1941.0,32.486,-161.0,-5.989000000000004
89.0,4.0,738,11.93,1240.0,12.521,502.0,0.5910000000000011
89.0,5.0,936,12.139,859.0,13.142,-77.0,1.0030000000000001
89.0,6.0,1932,35.91,1759.0,26.343,-173.0,-9.566999999999997
89.0,7.0,1521,26.032,1708.0,26.409,187.0,0.3769999999999989
89.0,8.0,2192,40.159,2391.0,41.572,199.0,1.4130000000000038
89.0,9.0,337,5.187,393.0,5.561,56.0,0.37399999999999967
89.0,10.0,2200,38.645,2719.0,43.356,519.0,4.7109999999999985
89.0,11.0,505,8.338,585.0,8.674,80.0,0.3360000000000003
89.0,12.0,2108,38.243,2330.0,40.754,222.0,2.5109999999999957
89.0,13.0,2314,42.04,2255.0,37.15,-59.0,-4.890000000000001
89.0,14.0,1111,19.591,1250.0,23.178,139.0,3.5869999999999997
89.0,15.0,2071,38.035,2158.0,38.294,87.0,0.25900000000000034
89.0,16.0,2122,38.632,2273.0,38.983,151.0,0.3509999999999991
89.0,17.0,554,8.162,558.0,8.543,4.0,0.38099999999999845
89.0,18.0,750,10.654,695.0,10.579,-55.0,-0.07499999999999929
89.0,19.0,890,13.912,964.0,14.374,74.0,0.46199999999999974
89.0,20.0,1488,29.208,1675.0,29.513,187.0,0.30500000000000327
89.0,21.0,515,7.532,537.0,7.589,22.0,0.057000000000000384
89.0,22.0,3043,39.559,2469.0,45.766,-574.0,6.207000000000001
89.0,23.0,1734,27.717,1680.0,28.128,-54.0,0.41100000000000136
89.0,24.0,2502,43.737,2756.0,46.335,254.0,2.597999999999999
89.0,25.0,1840,29.218,1735.0,29.921,-105.0,0.7029999999999994
89.0,26.0,2357,43.883,2342.0,40.956,-15.0,-2.9269999999999996
89.0,27.0,423,4.252,440.0,4.827,17.0,0.5750000000000002
89.0,28.0,765,11.349,817.0,11.654,52.0,0.3049999999999997
89.0,29.0,1654,28.56,1817.0,29.582,163.0,1.022000000000002
89.0,30.0,1641,29.843,1847.0,30.126,206.0,0.28300000000000125
89.0,31.0,1925,34.931,2223.0,38.2,298.0,3.2690000000000055
89.0,32.0,1242,22.589,1190.0,18.069,-52.0,-4.52
89.0,33.0,2470,36.536,2259.0,36.927,-211.0,0.39099999999999824
89.0,34.0,598,8.506,687.0,9.199,89.0,0.6929999999999996
89.0,35.0,2196,41.479,2477.0,43.411,281.0,1.9320000000000022
89.0,36.0,491,7.341,664.0,9.864,173.0,2.5230000000000006
89.0,37.0,1696,31.15,1873.0,32.785,177.0,1.634999999999998
89.0,38.0,2242,42.235,2437.0,42.157,195.0,-0.07800000000000296
89.0,39.0,2758,48.902,2732.0,47.012,-26.0,-1.8900000000000006
89.0,40.0,2836,34.775,3417.0,39.677,581.0,4.902000000000001
90.0,1.0,2130,32.696,2243.0,32.565,113.0,-0.13100000000000023
90.0,2.0,1698,27.924,1636.0,27.87,-62.0,-0.053999999999998494
90.0,3.0,525,7.016,656.0,8.455,131.0,1.439
90.0,4.0,2151,34.068,2569.0,33.81,418.0,-0.25799999999999557
90.0,5.0,2559,39.502,2437.0,42.356,-122.0,2.853999999999999
90.0,6.0,834,11.187,1021.0,14.003,187.0,2.8160000000000007
90.0,7.0,2306,35.129,2307.0,35.643,1.0,0.5140000000000029
90.0,8.0,873,12.184,935.0,13.112,62.0,0.9280000000000008
90.0,9.0,1751,27.325,1722.0,26.85,-29.0,-0.47499999999999787
90.0,10.0,1641,22.557,1962.0,25.98,321.0,3.423000000000002
90.0,11.0,2161,37.937,2163.0,37.888,2.0,-0.04899999999999949
90.0,12.0,1050,15.723,1169.0,17.529,119.0,1.8059999999999992
90.0,13.0,797,10.923,970.0,13.119,173.0,2.1959999999999997
90.0,14.0,1120,16.181,832.0,12.85,-288.0,-3.3310000000000013
90.0,15.0,913,13.95,1020.0,12.548,107.0,-1.4019999999999992
90.0,16.0,1199,17.157,1277.0,16.096,78.0,-1.061
90.0,17.0,1609,26.811,1628.0,26.796,19.0,-0.015000000000000568
90.0,18.0,2131,34.906,2198.0,37.35,67.0,2.4440000000000026
90.0,19.0,1867,31.623,1968.0,31.705,101.0,0.08199999999999719
90.0,20.0,1169,16.605,1138.0,16.142,-31.0,-0.46300000000000097
90.0,21.0,1688,25.082,1619.0,24.225,-69.0,-0.8569999999999993
90.0,22.0,2225,23.894,1393.0,23.509,-832.0,-0.384999999999998
90.0,23.0,272,2.977,422.0,4.342,150.0,1.3649999999999998
90.0,24.0,1579,23.401,1612.0,25.528,33.0,2.126999999999999
90.0,25.0,350,4.553,436.0,4.444,86.0,-0.10899999999999999
90.0,26.0,1065,15.463,1057.0,16.925,-8.0,1.4620000000000015
90.0,27.0,2203,35.435,2192.0,37.039,-11.0,1.6039999999999992
90.0,28.0,1626,25.515,1624.0,25.473,-2.0,-0.04200000000000159
90.0,29.0,1566,22.677,1828.0,24.449,262.0,1.772000000000002
90.0,30.0,1257,17.177,1133.0,14.499,-124.0,-2.677999999999999
90.0,31.0,1251,17.896,1466.0,20.824,215.0,2.928000000000001
90.0,32.0,1237,18.023,1198.0,17.214,-39.0,-0.809000000000001
90.0,33.0,1153,14.597,1183.0,14.673,30.0,0.07600000000000051
90.0,34.0,1654,23.308,1486.0,21.03,-168.0,-2.2779999999999987
90.0,35.0,1487,23.702,1576.0,24.549,89.0,0.8469999999999978
90.0,36.0,2146,36.94,2241.0,39.078,95.0,2.1380000000000052
90.0,37.0,1073,15.661,1123.0,15.372,50.0,-0.2889999999999997
90.0,38.0,1442,22.946,1523.0,23.768,81.0,0.8219999999999992
90.0,39.0,1585,21.276,1447.0,22.981,-138.0,1.7050000000000018
90.0,40.0,2847,33.43,3368.0,31.03,521.0,-2.3999999999999986
91.0,1.0,2178,33.437,2169.0,30.743,-9.0,-2.693999999999999
91.0,2.0,1398,23.129,1396.0,23.345,-2.0,0.21599999999999753
91.0,3.0,1000,14.395,986.0,14.361,-14.0,-0.03399999999999892
91.0,4.0,1992,31.537,2345.0,30.069,353.0,-1.468
91.0,5.0,2259,34.707,2196.0,37.831,-63.0,3.1240000000000023
91.0,6.0,1223,17.758,1137.0,16.273,-86.0,-1.4849999999999994
91.0,7.0,2354,35.87,2230.0,33.802,-124.0,-2.067999999999998
91.0,8.0,1343,19.54,1264.0,19.018,-79.0,-0.5219999999999985
91.0,9.0,1592,24.794,1498.0,23.109,-94.0,-1.6849999999999987
91.0,10.0,2098,31.664,2201.0,32.999,103.0,1.3350000000000009
91.0,11.0,1861,33.142,1922.0,33.363,61.0,0.22099999999999653
91.0,12.0,1525,23.102,1498.0,23.435,-27.0,0.3329999999999984
91.0,13.0,1267,18.279,1300.0,19.025,33.0,0.7459999999999987
91.0,14.0,820,11.382,592.0,8.325,-228.0,-3.0570000000000004
91.0,15.0,1388,21.329,1349.0,17.994,-39.0,-3.335000000000001
91.0,16.0,1674,24.536,1606.0,21.542,-68.0,-2.9939999999999998
91.0,17.0,1309,22.016,1388.0,22.271,79.0,0.25500000000000256
91.0,18.0,1831,30.111,1957.0,32.825,126.0,2.714000000000002
91.0,19.0,1568,26.828,1728.0,27.18,160.0,0.3520000000000003
91.0,20.0,1330,18.432,1317.0,20.162,-13.0,1.7300000000000004
91.0,21.0,1529,22.551,1395.0,20.484,-134.0,-2.0669999999999966
91.0,22.0,1925,19.095,1497.0,25.203,-428.0,6.1080000000000005
91.0,23.0,754,10.356,724.0,10.003,-30.0,-0.35299999999999976
91.0,24.0,2054,30.78,1941.0,31.434,-113.0,0.6539999999999999
91.0,25.0,726,8.748,763.0,9.358,37.0,0.6100000000000012
91.0,26.0,1540,22.842,1386.0,22.831,-154.0,-0.010999999999999233
91.0,27.0,1903,30.64,1952.0,32.514,49.0,1.8740000000000023
91.0,28.0,1326,20.716,1383.0,20.948,57.0,0.23199999999999932
91.0,29.0,1912,29.833,2066.0,31.468,154.0,1.6350000000000016
91.0,30.0,1418,19.004,1312.0,18.519,-106.0,-0.485000000000003
91.0,31.0,1717,28.19,1705.0,27.843,-12.0,-0.3470000000000013
91.0,32.0,1398,19.85,1253.0,17.049,-145.0,-2.801000000000002
91.0,33.0,1357,16.064,1287.0,16.367,-70.0,0.3030000000000008
91.0,34.0,1494,20.777,1342.0,18.594,-152.0,-2.183
91.0,35.0,1966,33.286,1959.0,33.054,-7.0,-0.23199999999999932
91.0,36.0,1847,32.145,2001.0,34.553,154.0,2.407999999999994
91.0,37.0,1418,22.816,1362.0,22.391,-56.0,-0.4250000000000007
91.0,38.0,1917,30.325,1898.0,29.655,-19.0,-0.6699999999999982
91.0,39.0,2060,28.655,1776.0,28.887,-284.0,0.23199999999999932
91.0,40.0,2547,28.627,3128.0,26.505,581.0,-2.122
92.0,1.0,2236,38.143,2348.0,37.119,112.0,-1.024000000000001
92.0,2.0,943,14.203,863.0,13.442,-80.0,-0.7609999999999992
92.0,3.0,1849,27.954,1738.0,29.09,-111.0,1.1359999999999992
92.0,4.0,1766,29.29,2142.0,28.747,376.0,-0.5429999999999993
92.0,5.0,1804,25.781,1794.0,35.048,-10.0,9.267000000000003
92.0,6.0,1542,20.705,1499.0,20.106,-43.0,-0.5989999999999966
92.0,7.0,2548,43.392,2609.0,42.632,61.0,-0.7600000000000051
92.0,8.0,2192,33.099,2016.0,33.747,-176.0,0.6480000000000032
92.0,9.0,1365,22.547,1295.0,21.787,-70.0,-0.7600000000000016
92.0,10.0,2417,34.611,2604.0,37.121,187.0,2.510000000000005
92.0,11.0,1406,24.216,1520.0,30.58,114.0,6.363999999999997
92.0,12.0,2057,29.415,2250.0,38.164,193.0,8.749000000000002
92.0,13.0,2116,31.838,2052.0,33.754,-64.0,1.9159999999999968
92.0,14.0,715,9.675,827.0,13.774,112.0,4.098999999999998
92.0,15.0,2020,29.207,2100.0,32.723,80.0,3.5159999999999982
92.0,16.0,2094,29.575,2138.0,30.603,44.0,1.0280000000000022
92.0,17.0,854,13.09,854.0,12.368,0.0,-0.7219999999999995
92.0,18.0,1376,21.185,1287.0,24.562,-89.0,3.3770000000000024
92.0,19.0,1113,17.902,1057.0,18.917,-56.0,1.0150000000000006
92.0,20.0,1418,18.448,1399.0,19.161,-19.0,0.713000000000001
92.0,21.0,1322,18.236,1212.0,17.808,-110.0,-0.4280000000000008
92.0,22.0,2648,29.643,2045.0,36.362,-603.0,6.719000000000001
92.0,23.0,1603,23.915,1476.0,24.735,-127.0,0.8200000000000003
92.0,24.0,2504,34.969,2693.0,46.163,189.0,11.193999999999996
92.0,25.0,1444,19.302,1311.0,20.517,-133.0,1.2149999999999999
92.0,26.0,2388,36.401,2345.0,36.864,-43.0,0.46299999999999386
92.0,27.0,1448,21.714,1419.0,22.611,-29.0,0.897000000000002
92.0,28.0,883,12.272,850.0,11.045,-33.0,-1.2270000000000003
92.0,29.0,2231,32.78,2718.0,45.805,487.0,13.024999999999999
92.0,30.0,1579,19.586,1540.0,20.281,-39.0,0.6950000000000003
92.0,31.0,2035,31.137,2108.0,31.965,73.0,0.8279999999999994
92.0,32.0,1386,18.388,1343.0,18.873,-43.0,0.48499999999999943
92.0,33.0,2075,26.62,1835.0,27.526,-240.0,0.9059999999999988
92.0,34.0,1287,16.462,1120.0,15.3,-167.0,-1.161999999999999
92.0,35.0,2284,36.233,2362.0,37.176,78.0,0.943000000000005
92.0,36.0,1392,23.219,1518.0,29.923,126.0,6.703999999999997
92.0,37.0,1737,25.763,1765.0,26.513,28.0,0.75
92.0,38.0,2330,36.989,2302.0,33.777,-28.0,-3.211999999999996
92.0,39.0,2909,42.214,2735.0,42.92,-174.0,0.7060000000000031
92.0,40.0,2062,19.116,2672.0,18.795,610.0,-0.32099999999999795
93.0,1.0,914,15.015,1131.0,15.567,217.0,0.5519999999999996
93.0,2.0,1701,31.106,1805.0,31.498,104.0,0.39199999999999946
93.0,3.0,1165,17.56,1084.0,17.526,-81.0,-0.03399999999999892
93.0,4.0,1139,21.174,1699.0,21.832,560.0,0.6580000000000013
93.0,5.0,2024,36.072,2113.0,36.64,89.0,0.5679999999999978
93.0,6.0,907,12.934,1042.0,14.485,135.0,1.5510000000000002
93.0,7.0,1012,15.617,1196.0,18.645,184.0,3.0279999999999987
93.0,8.0,1256,19.244,1310.0,20.109,54.0,0.865000000000002
93.0,9.0,996,20.064,1153.0,20.496,157.0,0.4319999999999986
93.0,10.0,1264,17.73,1638.0,21.893,374.0,4.163
93.0,11.0,1650,31.734,1839.0,32.172,189.0,0.4379999999999953
93.0,12.0,1171,17.328,1249.0,19.291,78.0,1.963000000000001
93.0,13.0,1378,21.125,1384.0,20.825,6.0,-0.3000000000000007
93.0,14.0,1407,20.167,1550.0,25.099,143.0,4.931999999999999
93.0,15.0,1134,17.12,1077.0,16.831,-57.0,-0.2890000000000015
93.0,16.0,1185,17.717,1192.0,17.52,7.0,-0.19699999999999918
93.0,17.0,1699,31.558,1812.0,32.041,113.0,0.482999999999997
93.0,18.0,1853,33.645,1950.0,34.077,97.0,0.43199999999999505
93.0,19.0,2035,37.308,2175.0,37.429,140.0,0.12100000000000222
93.0,20.0,283,3.285,310.0,3.755,27.0,0.46999999999999975
93.0,21.0,1106,15.089,1156.0,13.998,50.0,-1.091000000000001
93.0,22.0,3027,36.207,2408.0,39.68,-619.0,3.472999999999999
93.0,23.0,1265,16.994,1069.0,15.964,-196.0,-1.0299999999999994
93.0,24.0,1566,22.822,1665.0,24.865,99.0,2.0429999999999993
93.0,25.0,1521,23.355,1545.0,21.789,24.0,-1.565999999999999
93.0,26.0,1420,22.968,1500.0,23.612,80.0,0.6439999999999984
93.0,27.0,1555,27.45,1720.0,27.48,165.0,0.030000000000001137
93.0,28.0,1910,34.745,1508.0,20.185,-402.0,-14.559999999999999
93.0,29.0,783,9.248,777.0,9.723,-6.0,0.4750000000000014
93.0,30.0,483,5.702,529.0,5.622,46.0,-0.08000000000000007
93.0,31.0,989,14.016,1142.0,16.737,153.0,2.7209999999999983
93.0,32.0,562,8.009,589.0,6.434,27.0,-1.5750000000000002
93.0,33.0,2220,30.835,2034.0,31.478,-186.0,0.6430000000000007
93.0,34.0,1068,14.366,1129.0,13.568,61.0,-0.798
93.0,35.0,1260,20.564,1397.0,21.948,137.0,1.3840000000000003
93.0,36.0,1636,30.737,1918.0,33.362,282.0,2.6250000000000036
93.0,37.0,759,10.235,792.0,11.322,33.0,1.0869999999999997
93.0,38.0,1305,21.32,1356.0,20.694,51.0,-0.6260000000000012
93.0,39.0,1821,27.987,1945.0,33.184,124.0,5.196999999999999
93.0,40.0,3027,34.554,3698.0,34.842,671.0,0.2879999999999967
94.0,1.0,2711,46.714,2797.0,52.145,86.0,5.4310000000000045
94.0,2.0,1419,22.774,1370.0,24.509,-49.0,1.7349999999999994
94.0,3.0,2324,36.525,2226.0,37.46,-98.0,0.9350000000000023
94.0,4.0,2241,37.861,2590.0,43.773,349.0,5.912000000000006
94.0,5.0,2280,34.352,1739.0,34.922,-541.0,0.5700000000000003
94.0,6.0,2018,29.276,1987.0,28.475,-31.0,-0.8009999999999984
94.0,7.0,3024,51.963,3058.0,57.658,34.0,5.695
94.0,8.0,2667,41.67,2504.0,42.116,-163.0,0.44599999999999795
94.0,9.0,1841,31.118,1743.0,36.813,-98.0,5.695000000000004
94.0,10.0,2892,43.182,3092.0,45.492,200.0,2.309999999999995
94.0,11.0,1881,32.787,1465.0,30.454,-416.0,-2.3329999999999984
94.0,12.0,2532,37.986,2738.0,46.533,206.0,8.547000000000004
94.0,13.0,2592,40.409,2540.0,42.123,-52.0,1.7139999999999986
94.0,14.0,1191,18.246,1315.0,22.143,124.0,3.897000000000002
94.0,15.0,2495,37.778,2588.0,41.092,93.0,3.314
94.0,16.0,2569,38.146,2626.0,38.974,57.0,0.8279999999999959
94.0,17.0,1330,21.661,1124.0,20.94,-206.0,-0.7210000000000001
94.0,18.0,1851,29.756,1232.0,24.436,-619.0,-5.32
94.0,19.0,1588,26.473,1002.0,18.791,-586.0,-7.681999999999999
94.0,20.0,1893,27.019,1863.0,27.433,-30.0,0.4140000000000015
94.0,21.0,1797,26.807,1888.0,38.841,91.0,12.034000000000002
94.0,22.0,3123,38.214,2533.0,44.731,-590.0,6.517000000000003
94.0,23.0,2079,32.486,1964.0,33.104,-115.0,0.6180000000000021
94.0,24.0,2980,43.54,3181.0,54.532,201.0,10.991999999999997
94.0,25.0,1920,27.873,1799.0,28.886,-121.0,1.0129999999999981
94.0,26.0,2864,44.972,2833.0,45.233,-31.0,0.2609999999999957
94.0,27.0,1924,30.285,1727.0,34.546,-197.0,4.260999999999999
94.0,28.0,1359,20.843,1395.0,19.771,36.0,-1.0719999999999992
94.0,29.0,2706,41.351,3167.0,60.831,461.0,19.480000000000004
94.0,30.0,2055,28.157,2004.0,28.553,-51.0,0.3960000000000008
94.0,31.0,2511,39.708,2596.0,40.336,85.0,0.6280000000000001
94.0,32.0,1860,26.963,1888.0,27.598,28.0,0.634999999999998
94.0,33.0,2551,35.191,2323.0,35.895,-228.0,0.7040000000000006
94.0,34.0,1763,25.033,1664.0,24.026,-99.0,-1.0070000000000014
94.0,35.0,2760,44.804,2850.0,45.547,90.0,0.742999999999995
94.0,36.0,1867,31.79,1463.0,29.797,-404.0,-1.9929999999999986
94.0,37.0,2213,34.334,2253.0,34.884,40.0,0.5499999999999972
94.0,38.0,2805,45.56,2790.0,42.148,-15.0,-3.411999999999999
94.0,39.0,3384,50.785,3223.0,51.289,-161.0,0.5040000000000049
94.0,40.0,2109,20.81,2782.0,21.207,673.0,0.397000000000002
95.0,1.0,2884,46.485,,,,
95.0,2.0,3184,48.821,,,,
95.0,3.0,1409,19.059,,,,
95.0,4.0,3109,52.644,,,,
95.0,5.0,3993,67.536,,,,
95.0,6.0,1821,28.306,,,,
95.0,7.0,3060,48.918,,,,
95.0,8.0,1297,18.505,,,,
95.0,9.0,2966,51.53,,,,
95.0,10.0,2442,36.656,,,,
95.0,11.0,3619,63.198,,,,
95.0,12.0,1581,22.559,,,,
95.0,13.0,1220,16.067,,,,
95.0,14.0,2660,39.501,,,,
95.0,15.0,1415,20.816,,,,
95.0,16.0,1615,23.15,,,,
95.0,17.0,3095,47.708,,,,
95.0,18.0,3822,65.109,,,,
95.0,19.0,3354,52.52,,,,
95.0,20.0,2181,34.736,,,,
95.0,21.0,3262,56.349,,,,
95.0,22.0,3765,47.214,,,,
95.0,23.0,1603,22.703,,,,
95.0,24.0,1824,25.142,,,,
95.0,25.0,1971,28.253,,,,
95.0,26.0,948,13.132,,,,
95.0,27.0,3524,58.914,,,,
95.0,28.0,3041,44.743,,,,
95.0,29.0,2321,36.466,,,,
95.0,30.0,2269,34.317,,,,
95.0,31.0,2052,31.992,,,,
95.0,32.0,2664,44.126,,,,
95.0,33.0,2329,30.191,,,,
95.0,34.0,3345,57.323,,,,
95.0,35.0,2068,30.029,,,,
95.0,36.0,3605,62.201,,,,
95.0,37.0,1827,29.449,,,,
95.0,38.0,2022,29.273,,,,
95.0,39.0,955,7.575,,,,
95.0,40.0,4387,56.75,,,,
96.0,1.0,1737,29.252,1981.0,29.916,244.0,0.6640000000000015
96.0,2.0,926,13.181,1018.0,14.765,92.0,1.5840000000000014
96.0,3.0,2355,37.059,2545.0,42.678,190.0,5.619
96.0,4.0,1267,20.399,1775.0,21.541,508.0,1.1419999999999995
96.0,5.0,596,6.867,396.0,4.335,-200.0,-2.532
96.0,6.0,2139,33.489,2208.0,32.198,69.0,-1.2909999999999968
96.0,7.0,2050,34.501,2242.0,35.429,192.0,0.9280000000000044
96.0,8.0,2722,48.628,2925.0,50.592,203.0,1.9639999999999986
96.0,9.0,867,13.656,928.0,14.581,61.0,0.9249999999999989
96.0,10.0,2730,47.114,3254.0,52.376,524.0,5.2620000000000005
96.0,11.0,461,5.555,513.0,6.269,52.0,0.7140000000000004
96.0,12.0,2637,46.712,2864.0,49.774,227.0,3.0619999999999976
96.0,13.0,2692,44.647,2860.0,47.342,168.0,2.6950000000000003
96.0,14.0,1292,22.491,1635.0,27.365,343.0,4.873999999999999
96.0,15.0,2600,46.504,2693.0,47.314,93.0,0.8100000000000023
96.0,16.0,2652,47.101,2807.0,48.003,155.0,0.902000000000001
96.0,17.0,634,9.573,772.0,11.196,138.0,1.6229999999999993
96.0,18.0,38,0.54,140.0,1.301,102.0,0.7609999999999999
96.0,19.0,470,5.621,572.0,7.342,102.0,1.7209999999999992
96.0,20.0,2018,37.677,2209.0,38.534,191.0,0.8569999999999993
96.0,21.0,1044,16.001,1072.0,16.608,28.0,0.6069999999999993
96.0,22.0,3224,42.459,2853.0,49.953,-371.0,7.494
96.0,23.0,2109,33.02,2211.0,35.455,102.0,2.434999999999995
96.0,24.0,3032,52.206,3280.0,55.348,248.0,3.141999999999996
96.0,25.0,2021,32.117,2119.0,34.108,98.0,1.9909999999999997
96.0,26.0,2886,52.352,3153.0,50.451,267.0,-1.9009999999999962
96.0,27.0,865,10.998,904.0,12.312,39.0,1.314
96.0,28.0,946,14.249,1201.0,15.841,255.0,1.5919999999999987
96.0,29.0,2184,37.029,2351.0,38.602,167.0,1.5729999999999933
96.0,30.0,2171,38.312,2381.0,39.146,210.0,0.8340000000000032
96.0,31.0,2455,43.4,2757.0,47.22,302.0,3.8200000000000003
96.0,32.0,1772,31.058,1724.0,27.089,-48.0,-3.969000000000001
96.0,33.0,2652,39.435,2643.0,41.117,-9.0,1.681999999999995
96.0,34.0,1128,16.975,1222.0,18.218,94.0,1.2429999999999986
96.0,35.0,2726,49.948,3012.0,52.431,286.0,2.482999999999997
96.0,36.0,640,8.356,623.0,8.123,-17.0,-0.23300000000000054
96.0,37.0,2225,39.619,2407.0,41.805,182.0,2.186
96.0,38.0,2771,50.704,2971.0,51.177,200.0,0.472999999999999
96.0,39.0,3287,57.371,3543.0,56.507,256.0,-0.8640000000000043
96.0,40.0,3018,37.675,3170.0,30.47,152.0,-7.204999999999998
97.0,1.0,2346,38.574,2322.0,38.61,-24.0,0.036000000000001364
97.0,2.0,2698,43.326,2449.0,42.819,-249.0,-0.5069999999999979
97.0,3.0,870,11.145,750.0,10.964,-120.0,-0.18099999999999916
97.0,4.0,2571,44.733,2889.0,44.875,318.0,0.142000000000003
97.0,5.0,3456,59.631,3249.0,57.306,-207.0,-2.325000000000003
97.0,6.0,1282,20.395,1695.0,27.604,413.0,7.209
97.0,7.0,2521,41.007,2386.0,41.688,-135.0,0.6810000000000045
97.0,8.0,754,9.468,743.0,9.55,-11.0,0.08200000000000074
97.0,9.0,2428,43.623,2354.0,43.544,-74.0,-0.07900000000000063
97.0,10.0,1903,28.745,2146.0,28.075,243.0,-0.6700000000000017
97.0,11.0,3081,55.293,2975.0,52.838,-106.0,-2.4549999999999983
97.0,12.0,1042,14.648,1064.0,12.725,22.0,-1.923
97.0,13.0,681,8.153,681.0,8.426,0.0,0.2729999999999997
97.0,14.0,2121,31.587,1644.0,27.8,-477.0,-3.786999999999999
97.0,15.0,876,12.905,986.0,15.296,110.0,2.391
97.0,16.0,1076,15.239,1100.0,13.411,24.0,-1.8280000000000012
97.0,17.0,2610,42.213,2440.0,41.744,-170.0,-0.4690000000000012
97.0,18.0,3131,50.308,3010.0,52.3,-121.0,1.9919999999999973
97.0,19.0,2868,47.025,2780.0,46.654,-88.0,-0.3709999999999951
97.0,20.0,1642,26.825,1601.0,26.725,-41.0,-0.09999999999999787
97.0,21.0,2739,48.444,2277.0,37.833,-462.0,-10.611000000000004
97.0,22.0,3226,39.3,2490.0,39.941,-736.0,0.6410000000000053
97.0,23.0,1064,14.789,892.0,14.272,-172.0,-0.5169999999999995
97.0,24.0,1286,17.23,991.0,13.642,-295.0,-3.588000000000001
97.0,25.0,1432,20.339,1339.0,19.713,-93.0,-0.6259999999999977
97.0,26.0,409,5.218,436.0,5.039,27.0,-0.17900000000000027
97.0,27.0,2986,51.009,3004.0,51.989,18.0,0.9799999999999969
97.0,28.0,2502,36.829,2320.0,35.924,-182.0,-0.9050000000000011
97.0,29.0,1782,28.555,1939.0,31.6,157.0,3.0450000000000017
97.0,30.0,1730,26.406,1653.0,26.446,-77.0,0.0400000000000027
97.0,31.0,1513,24.081,1614.0,22.904,101.0,-1.1769999999999996
97.0,32.0,2125,36.215,1830.0,30.681,-295.0,-5.5340000000000025
97.0,33.0,1790,22.277,1416.0,18.99,-374.0,-3.2870000000000026
97.0,34.0,2516,36.622,2160.0,34.624,-356.0,-1.9979999999999976
97.0,35.0,1529,22.118,1213.0,17.361,-316.0,-4.756999999999998
97.0,36.0,3067,54.296,3054.0,54.028,-13.0,-0.2680000000000007
97.0,37.0,1289,21.538,1228.0,21.429,-61.0,-0.10900000000000176
97.0,38.0,1484,21.362,1161.0,16.58,-323.0,-4.782
97.0,39.0,722,8.34,951.0,7.954,229.0,-0.3860000000000001
97.0,40.0,3848,48.833,4180.0,45.98,332.0,-2.8530000000000015
98.0,1.0,946,15.731,1132.0,15.857,186.0,0.12599999999999945
98.0,2.0,880,12.6,889.0,12.888,9.0,0.28800000000000026
98.0,3.0,1840,33.423,1852.0,33.545,12.0,0.12199999999999989
98.0,4.0,477,6.878,927.0,7.077,450.0,0.19899999999999984
98.0,5.0,1204,17.566,1198.0,18.03,-6.0,0.4640000000000022
98.0,6.0,1671,30.858,1522.0,20.485,-149.0,-10.373000000000001
98.0,7.0,1260,20.98,1394.0,20.965,134.0,-0.015000000000000568
98.0,8.0,1931,35.107,2078.0,36.128,147.0,1.0210000000000008
98.0,9.0,156,1.377,169.0,1.383,13.0,0.006000000000000005
98.0,10.0,1939,33.593,2406.0,37.913,467.0,4.319999999999993
98.0,11.0,830,13.228,924.0,13.562,94.0,0.33399999999999963
98.0,12.0,1847,33.191,2016.0,35.31,169.0,2.1189999999999998
98.0,13.0,2053,36.988,2151.0,36.844,98.0,-0.14399999999999835
98.0,14.0,1436,24.481,1589.0,28.066,153.0,3.5849999999999973
98.0,15.0,1810,32.983,1845.0,32.851,35.0,-0.1319999999999979
98.0,16.0,1861,33.58,1960.0,33.54,99.0,-0.03999999999999915
98.0,17.0,879,13.052,897.0,13.431,18.0,0.37899999999999956
98.0,18.0,1032,15.139,1034.0,15.467,2.0,0.3280000000000012
98.0,19.0,1215,18.802,1259.0,18.819,44.0,0.01699999999999946
98.0,20.0,1227,24.156,1361.0,24.07,134.0,-0.08599999999999852
98.0,21.0,340,3.807,339.0,3.638,-1.0,-0.16900000000000004
98.0,22.0,3368,44.449,2808.0,50.654,-560.0,6.205000000000005
98.0,23.0,1940,32.857,1624.0,26.337,-316.0,-6.52
98.0,24.0,2241,38.685,2432.0,40.884,191.0,2.198999999999998
98.0,25.0,1724,27.614,2074.0,34.809,350.0,7.194999999999997
98.0,26.0,2096,38.831,2268.0,39.631,172.0,0.7999999999999972
98.0,27.0,735,8.944,933.0,12.389,198.0,3.4449999999999985
98.0,28.0,1090,16.239,1156.0,16.542,66.0,0.3030000000000008
98.0,29.0,1393,23.508,1503.0,24.138,110.0,0.6300000000000026
98.0,30.0,1380,24.791,1534.0,24.683,154.0,-0.10800000000000054
98.0,31.0,1664,29.879,1910.0,32.757,246.0,2.8779999999999966
98.0,32.0,981,17.537,876.0,12.625,-105.0,-4.911999999999999
98.0,33.0,2410,35.078,2598.0,41.818,188.0,6.739999999999995
98.0,34.0,424,4.781,416.0,4.173,-8.0,-0.6079999999999997
98.0,35.0,1935,36.427,2164.0,37.968,229.0,1.541000000000004
98.0,36.0,815,12.231,1003.0,14.752,188.0,2.521000000000001
